nombre_archivo,fecha_acta,tag,nivel,actores,facultad,extracto
Consejo Académico 298-22.pdf,2022-02-03,"Bienestar,Promoción investigación",,"Estudiantes,Profesores",Otras,"Iniciativas interdisciplinares:
✓ La flexibilización e integración de los programas pretende apalancar algunos créditos de
los posgrados del CIDER en cursos comunes que ofrecen otrasfacultades de la Universidad.
Lo anterior, dada la continua dificultad que ha representado esto último para su centro.
✓ Investigar e implementar buenas prácticas sobre diversidad, equidad de género y el
pluralismo para fortalecer el trabajo interfacultades, así como hacer que trascienda más
los aportes que brinda el CIDER en cuanto a equidad de género y pluralismo. Tal es el
caso de los profesores de su centro que hacen parte de las nuevas instancias disciplinarias
que estudian los casos sobre violencia de género y acoso en la Universidad.
✓ Generar impacto en comunidades académicas, políticas públicas, organizaciones
sociales y privadas, debates globales sobre desarrollo y sus alternativas y en la opinión
pública. Para esto es importante buscar métodos que permitan medir el efecto de la
presencia del CIDER en este tipo de eventos, así como el efecto en otro tipo de productos
diferentes a los que tradicionalmente son resultado de la investigación/creación.
Para finalizar, la directora del CIDER manifestó que otras iniciativas transversales que se
han tazado en el marco del PDF son: (i) contar con un cuerpo profesoral con capacidades
investigativas y docentes para consolidar su carrera y contribuir a la formación de las y
los estudiantes y al posicionamiento del Centro, (ii) consolidar una estrategia de
comunicación interna y (iii) fortalecer la estrategia de comunicación externa."
Consejo Académico 298-22.pdf,2022-02-03,"Educación continua,Oferta otras sedes",,Profesores,Derecho,"c) Sede Caribe
La vicerrectora académica (e) manifestó que Uniandes está interesada en revivir las
actividades académicas en la Sede Caribe por medio de eventos, cursos de Educación
Continua, entre otro tipo de actividades estratégicas diseñadas para esta región. Por esta razón
se nombró recientemente al profesor de la Facultad de Derecho, Felipe de Vivero, como su
nuevo director académico. Con esta nueva designación se espera atraer nuevas audiencias del
Caribe para dar vida a este espacio que se encuentra ubicado en la ciudad de Cartagena. Por
su parte, la Vicerrectoría Administrativa y Financiera puso de presente que no se están
haciendo cobros adicionales a las facultades que deseen implementar cursos de educación
continua en este espacio, tal como sucedía inicialmente."
Consejo Académico 298-22.pdf,2022-02-03,Estatuto profesoral,,Profesores,"Ciencias,Ciencias sociales","d) Ordenamiento de Docentes de Planta Titulares
La vicerrectora académica (e) explicó que el Estatuto Profesoral prevé la posibilidad de
categorizar a los docentes de planta de las facultades de Ciencias y Ciencias Sociales, en
asistentes, asociados y titulares. Sin embargo, el Estatuto no especifica el órgano de gobierno
institucional que estaría a cargo de evaluar la postulación a docente de planta titular. Por esta
razón, propone hacer un ajuste el Estatuto Profesoral (2015) en el Capítulo VIII, sección 3.
Con este objetivo, presenta la siguiente redacción que pone a consideración de los miembros
del Consejo:
“Se conformará un comité de ordenamiento para estudiar las solicitudes de promoción de
los docentes titulares, COD. La composición del COD estará a cargo de la Vicerrectoría
Académica y se integrará de la siguiente manera: los dos profesores titulares o asociados
que hacen parte del Comité de selección y/o promoción de los docentes de planta de las
facultades de Ciencias y de Ciencias Sociales; un miembro del Comité de Pares Externo; un
docente de planta titular; dos pares que conozcan el área de trabajo del docente de planta,
elegidos por el decano de la facultad a la que pertenece el docente de planta.”.
Como en la actualidad no existe docentes de planta titulares, la vicerrectora mencionó que en
el período de transición se sustituya el docente de planta titular que haría parte del COD por
un miembro del comité de pares externo."
Consejo Académico 298-22.pdf,2022-02-03,"Formación en investigación,Acompañamiento AC Estudiantes",,"Estudiantes,Profesores,Administrativos",,"e) Sistema de Bibliotecas
La Vicerrectora académica (e) informó que en el sitio web de la biblioteca se creó un espacio
con biblioguías para cada facultad, con el fin de que estudiantes y profesores encuentren los
principales servicios y recursos bibliográficos para cada área del conocimiento. Invitó
entonces a los decanos y decanas a visitar este espacio para conocer su opinión al respecto e
indicó que en el corto plazo se dispondrá de guías personalizadas para los departamentos y
los programas interfacultades.
Por otro lado, comentó que el Consorcio Colombia, del cual hace parte Uniandes por medio
de la Vicerrectoría de Investigación y Creación y el Sistema de Bibliotecas, logró los
primeros acuerdos transformativos de Latinoamérica con las casas editoriales: Elsevier,
Springer Nature y Taylor & Francis, lo que significa que será posible acceder a contenidos
científicos y académicos del más alto impacto, tener mayor visibilidad de la producción
científica en acceso abierto y que publicaciones colombianas del más alto nivel puedan estar
abiertas y disponibles. Con todo, se espera capacitar a los profesores para que la Universidad
ahorre el 30% en la inversión relacionada con los pagos Article Processing Charge, APC."
Consejo Académico 298-22.pdf,2022-02-03,Creación programa,Posgrado,,Medicina,"f) Ajuste a la especialización en Urología
La decana de medicina recordó que en enero del año 2021 el Comité Directivo aprobó la
creación de la especialización en Urología. No obstante, por la nueva plataforma de SACES
para las ciencias de la salud se vio la necesidad de realizar los siguientes ajustes al programa
en mención, antes de solicitar el registro calificado ante el Ministerio de Educación.
✓ Número de créditos: cambia la distribución de créditos y se incrementan de 272 a 279.
La distribución actual es de 41 créditos en cursos core; 4 créditos de electivas no clínicas;
38 créditos de electivas de práctica clínica y 196 créditos en rotaciones de práctica clínica.
✓ Hospitales y rotaciones: se mantiene el Hospital Universitario FSFB como base para
las rotaciones de práctica clínica y se adicionan el Hospital Universitario San Vicente
Fundación, el Instituto Nacional de Cancerología y Profamilia."
Consejo Académico 298-22.pdf,2022-02-03,"Reglamentos,Acompañamiento AC Estudiantes",Posgrado,Estudiantes,,"a) Reconocimiento de Asistentes Graduados
El director de Planeación y Evaluación, Carlos Castellanos, presentó la propuesta del
reconocimiento de asistentes graduados, cuyo objetivo principal es el de reconocer los costos
directos que tienen, de acuerdo con las responsabilidades asignadas y el cumplimiento de la
Directriz para la Vinculación de Asistentes Graduados. Sus consideraciones generales son:
1. Se reconocerá un asistente graduado por cada 60 puestos estudiante para el caso de las
maestrías y 45 puestos estudiante para el caso de los doctorados (siempre y cuando
dicte un curso magistral, serán 60 en cualquier otro caso).
2. Este reconocimiento solo aplica a los asistentes graduados con responsabilidades
docentes en cursos de pregrado.
3. Los asistentes graduados podrán ser responsables de un curso siempre y cuando tengan
el título de maestría.
4. La cantidad máxima de asistentes graduados a reconocer será del 15% por encima del
promedio de asistentes graduados de los últimos tres años y se mantendrá ese valor fijo
por tres años.
5. Las unidades podrán solicitar canjes entre los asistentes graduados de maestría y los
asistentes graduados de doctorado así: tres asistentes graduados de maestría por un
asistente graduado de doctorado y un asistente graduado de doctorado por dos asistentes
graduados de maestría."
Consejo Académico 298-22.pdf,2022-02-03,"Reglamentos,Acompañamiento AC Estudiantes",Posgrado,Estudiantes,,"En cuanto a los cursos a cargo señaló que se identifican aquellos a partir de los que han
tenido acompañamiento de asistentes graduados. En caso de haber uno nuevo, se
realizará la solicitud para incluirlo dentro del análisis. Adicionalmente, en caso de tener
una variación significativa en el número de puestos estudiante en un semestre se
realizará una evaluación del caso para ajustar el reconocimiento.
En consecuencia, con base en el promedio de los últimos tres años, el director de
Planeación y Evaluación relacionó el número de asistentes graduados reconocidos por
facultad, cifra ante la cual se estableció un 15% adicional en el incremento de asistentes
graduados en la Universidad."
Consejo Académico 298-22.pdf,2022-02-03,"Reglamentos,Acompañamiento AC Estudiantes,Bienestar",Posgrado,Estudiantes,,"En cuanto a la Directriz de Asistentes Graduados se sugirió evaluar la docencia, así
como constatar que los asistentes contratados tomen antes o durante su contratación,
los módulos de pedagogía que ofrece la Facultad de Educación y el curso MAAD
101. Ante esto último, resulta relevante revisar que los asistentes graduados hayan
aprobado los requisitos en mención para renovar su contrato."
Consejo Académico 298-22.pdf,2022-02-03,"Egresados,Posicionamiento,Impacto Social,PDI,Representación","Pregado,Posgrado","Estudiantes,Egresados",,"a) Descuento de egresados
La Vicerrectoría Administrativa y Financiera comentó que, en la presentación de las becas
preferentes, realizada en la sesión 289-21 de este Consejo, no se mencionó el plan piloto
diseñado por la Oficina de Apoyo Financiero en donde se otorga un descuento en el precio
de la matrícula a los egresados y sus hijos en el año 2022. Este piloto consiste en:
✓ Para pregrado: ofrecer un descuento del 2.5% a los hijos de los egresados. El
universo de posibles beneficiaros para este descuento es de mil estudiantes.
✓ Para posgrado: ofrecer un descuento del 5% a los egresados puesto que un tercio
de los estudiantes de maestría son egresados.
En este sentido reiteró que el descuento aplica para los matriculados del año 2022 (no
aplica para reservas de cupo) y para egresados de programas formales. Una de las
principales motivaciones fue la eliminación del bono solidario, por lo que el descuento
lo asume la administración central del presupuesto del año en curso. En suma, agregó
que para el primer cierre de matrículas se aprobó el descuento a 22 estudiantes de
pregrado y a 51 de posgrado.
A propósito, expresó que descuentos de este tipo se pueden contemplar desde tres aristas
diferentes (i) ayudar a quien tenga necesidad financiera, (ii) mejorar la competitividad
de los programas académicos y (iii) servir como una estrategia comercial para atraer a
los admitidos que, días antes del cierre oficial, no han pagado su matrícula. Dadas estas
razones, propuso conformar una comisión para revisar los posibles descuentos que se
ofrecerían en el precio de la matrícula. Las decanas de Administración e Ingeniería
manifestaron su interés por pertenecer a esta comisión.
Por su parte, la rectora (e) precisó que los descuentos para egresados y sus hijos son una
estrategia de fidelización alineada con el PDI, ya que es una forma de hacerlos sentir
más cercanos a la Universidad.
• Las representantes de estudiantes precisaron la importancia de incluir en la comisión
planteada, a un(a) estudiante que tenga conocimientos en temas financieros.
- La rectora (e) solicitó la ayuda de las representantes estudiantiles para identificar a
uno de los estudiantes involucrados en los temas de financiación con el ICETEX
para que integre la comisión propuesta."
Consejo Académico 298-22.pdf,2022-02-03,"Infraestructura,Administrativos,PDI",,Administrativos,,"b) Presupuesto de inversión
La Vicerrectoría Administrativa y Financiera señaló que, en aras de ajustar el presupuesto de
inversiones, se propone crear una herramienta para priorizar las necesidades de las unidades
en la segunda iteración del presupuesto en mención. Esta herramienta busca optimizar el uso
de recursos, pero también asegurar la sistematización del proceso, precisar la información,
fomentar la transparencia en la toma de decisiones y encontrar sinergias entre las solicitudes
de las unidades. De igual forma, recordó que las inversiones de la Universidad son
financiadas por los excedentes (EBITDA e ingresos no operativos) e implican un retorno
financiero o de mejora operativa. De manera análoga, mencionó que en la primera iteración
del presupuesto de inversiones, el requerimiento de las unidades fue de $105 MM, mientras
que el aprobado por el Comité Directivo fue de $60 MM. No obstante, dado el excelente
cierre financiero del año 2021, el tope presupuestal se amplió a $70 MM. Aclaró que el
presupuesto de inversiones no es una extensión del presupuesto operativo.
Con este propósito, la Vicerrectoría Administrativa y Financiera presentó el plan piloto con
el fin de llevar a cabo el ejercicio de asignaciones para el presupuesto de inversión 2022:
✓ Implementar una metodología que priorice los requerimientos de inversión para la vigencia
2022 de una forma sistemática y documentada (referentes y buena práctica internacional).
✓ Dividir el plan de inversiones en 4 dimensiones. Cada dimensión cuenta con un líder que
facilita la conversación con las unidades, el manejo de la información y la ejecución del
piloto. Las dimensiones son: (i) laboratorios – vicerrector de investigación y creación, (ii)
tecnología – director de la DSIT y director de transformación digital, (iii) infraestructura
física – gerente del campus y (iv) otras inversiones – vicerrector administrativo y financiero.
✓ En adición a lo anterior, se tendrán los siguientes criterios de priorización, cada uno con
un puntaje y una ponderación:

Además, se tendrán en cuenta las iniciativas relacionadas con requerimientos legales o
fiscales y aquellas con compromisos previos. También se documenta qué tipo de
comunidad se atiende con la iniciativa (profesores, estudiantes, egresados, entre otros).
Así las cosas, la Vicerrectoría Administrativa y Financiera agregó que de las 700 iniciativas
presentadas por las unidades académicas y administrativas se seleccionaron 60, las cuales
serán incorporadas a este piloto. Se espera que los resultados y el envío de plantillas se lleve
a cabo el 17 de febrero, los resultados de priorización se den el 3 de marzo y el 10 de marzo
se envíen los memorandos. Por último, indicó que según la buena práctica los referentes
internacionales sugieren criterios adicionales para distribuir el presupuesto de inversión, tales
como la eficiencia, la diferenciación y la innovación de las iniciativas.
Laboratorios y equipos: la rectora (e) señaló que en la solicitud de equipos se tendrán en
cuenta ciertos aspectos para que no todas las facultades surtan el proceso descrito
anteriormente. Estos son: (i) en las facultades cuya solicitud fue menor a $200 M se hizo una
revisión para identificar que las solicitudes no fueran operativas y (ii) en las facultades cuya
solicitud estuvo entre $200 M y $500 M se hizo una conciliación sencilla. Las facultades cuya
solicitud fue mayor a $500 M deberán surtir el proceso de asignación señalado arriba."
